Company Name,UID,Symbol,Alias,Headquarters,Description,Logo Url,Wiki Url,ISIN
The Goldman Sachs Group Inc,EQT-FBA480,GS,"The Goldman Sachs Group Inc, Goldman Sachs, Goldman Sachs Group","200 West Street New York, NY 10282 United States","The Goldman Sachs Group, Inc., a bank holding company, is a global investment banking and securities firm specializing in investment banking, trading and principal investments, asset management and securities services. The Company provides services to corporations, financial institutions, governments, and high-net worth individuals.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Goldman_Sachs.svg/150px-Goldman_Sachs.svg.png,https://en.wikipedia.org/wiki/Goldman_Sachs,US38141G1040
The Hershey Company,EQT-9033DB,HSY,"The Hershey Company, The Hershey","100 Crystal A Drive Hershey, PA 17033 United States","The Hershey Company, together with its subsidiaries, manufactures and sells confectionery products. The company provides its products primarily under the Hershey’s, Reese’s, Kisses, Jolly Rancher, Almond Joy, Brookside, barkTHINS, Cadbury, Good & Plenty, Heath, Kit Kat, Lancaster, Payday, Rolo, Twizzlers, Whoppers, York, Scharffen Berger, Dagoba, Ice Breakers, Breathsavers, and Bubble Yum brands, as well as under the Krave, Popwell, SkinnyPop, Pirate's Boot, Oatmega, Paqui, Pelon Pelo Rico, IO-IO, Nutrine, Maha Lacto, Jumpin, Sofit, and Tyrrells brands.",https://en.wikipedia.org/wiki/File:HersheyCo.svg,https://en.wikipedia.org/wiki/The_Hershey_Company,US4278661081
The Home Depot Inc,EQT-3C6812,HD,"The Home Depot Inc, Home Depot","2455 Paces Ferry Road Atlanta, GA 30339 United States","The Home Depot, Inc. is a home improvement retailer that sells building materials and home improvement products. The Company sells a wide assortment of building materials, home improvement and lawn and garden products, and provide a number of services. Home Depot operates throughout the United States, Canada, China, and Mexico.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/TheHomeDepot.svg/150px-TheHomeDepot.svg.png,https://en.wikipedia.org/wiki/The_Home_Depot,US4370761029
The J. M. Smucker Company,EQT-768069,SJM,The J. M. Smucker Company,"One Strawberry Lane Orrville, OH 44667 United States","The J. M. Smucker Company manufactures and markets branded food and beverage products worldwide. It operates in four segments: U.S. Retail Coffee, U.S. Retail Consumer Foods, U.S. Retail Pet Foods, and International and Away From Home. The company primarily offers coffee, pet food and pet snacks, peanut butter, fruit spreads, shortening and oils, baking mixes and ready-to-spread frostings, frozen sandwiches, flour and baking ingredients, juices and beverages, and portion control products.",https://en.wikipedia.org/wiki/File:Smuckers_logo.svg,https://en.wikipedia.org/wiki/The_J.M._Smucker_Company,US8326964058
The Kraft Heinz Company,EQT-D5FA37,KHC,"The Kraft Heinz Company, Kraft Heinz","One PPG Place Pittsburgh, PA 15222 United States","The Kraft Heinz Company manufactures and markets food and beverage products in the United States, Canada, Europe, and internationally. The company products include condiments and sauces, cheese and dairy products, meals, meats, refreshment beverages, coffee, and other grocery products.",https://en.wikipedia.org/wiki/File:KraftHeinz.svg,https://en.wikipedia.org/wiki/Kraft_Heinz,US5007541064
The Kroger Company,EQT-E124F3,KR,"The Kroger Company, Kroger","1014 Vine Street Cincinnati, OH 45202 United States","The Kroger Co. operates as a retailer in the United States. The company operates supermarkets, multi-department stores, marketplace stores, and price impact warehouse stores.As of March 2019, Kroger operates, either directly or through its subsidiaries, 2,764 supermarkets and multi-department stores.The company’s marketplace stores offer full-service grocery, pharmacy, health and beauty care departments, and perishable goods, as well as general merchandise, including apparel, home goods, and toys; and price impact warehouse stores provides grocery, and health and beauty care items, as well as meat, dairy, baked goods, and fresh produce items.",https://en.wikipedia.org/wiki/File:Current_Kroger_logo.svg,https://en.wikipedia.org/wiki/Kroger,US5010441013
The Mosaic Company,EQT-ACC957,MOS,The Mosaic Company,"Atria Corporate Center Suite E490 3033 Campus Drive Plymouth, MN 55441 United States",The Mosaic Company produces and distributes crop nutrients to the agricultural communities located in North America and other countries. The Company offers products including concentrated phosphates and potash.,https://en.wikipedia.org/wiki/File:Mosaic_Logo.svg,https://en.wikipedia.org/wiki/The_Mosaic_Company,US61945C1036
The Procter & Gamble Company,EQT-E927A3,PG,"The Procter & Gamble Company, Procter & Gamble, P&G, Procter and Gamble","1 Procter and Gamble Plaza Cincinnati, OH 45202-3315 United States","The Procter & Gamble Company manufactures and markets consumer products in countries throughout the world. The Company provides products in the laundry and cleaning, paper, beauty care, food and beverage, and health care segments. Procter & Gamble products are sold primarily through mass merchandisers, grocery stores, membership club stores, drug stores, and neighborhood stores.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Procter_and_Gamble_Logo.svg/220px-Procter_and_Gamble_Logo.svg.png,https://en.wikipedia.org/wiki/Procter_%26_Gamble,US7427181091
The Travelers Companies Inc,EQT-200850,TRV,"The Travelers Companies Inc, Travelers","485 Lexington Avenue New York, NY 10017 United States","The Travelers Companies, Inc. provides commercial and personal property and casualty insurance products and services to businesses, government units, associations, and individuals.",https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/The_Travelers_Companies.svg/250px-The_Travelers_Companies.svg.png,https://en.wikipedia.org/wiki/The_Travelers_Companies,US89417E1091
The Walt Disney Company,EQT-166412,DIS,"The Walt Disney Company, Walt Disney, Disney, Disney Brothers Cartoon Studio, The Walt Disney Studio, Walt Disney Productions","77 West 66th Street New York, NY 10023 United States","The Walt Disney Company is an entertainment company that conducts operations in media networks, studio entertainment, theme parks and resorts, consumer products, and interactive media. The Company produces motion pictures, television programs, and musical recordings, as well as books and magazines.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/TWDC_Logo.svg/220px-TWDC_Logo.svg.png,https://en.wikipedia.org/wiki/The_Walt_Disney_Company,US2546871060
The Western Union Company,EQT-62644F,WU,The Western Union Company,7001 East Belleview Avenue Denver  CO 80237 United States,The Western Union Company is an American worldwide financial services and communications company.,https://en.wikipedia.org/wiki/File:Westernunion_logo19.jpg,https://en.wikipedia.org/wiki/Western_Union,US9598021098
Thermo Fisher Scientific Inc,EQT-EC9E55,TMO,Thermo Fisher Scientific Inc,168 Third Avenue Waltham  MA 02451 United States,"Thermo Fisher Scientific Inc. provides analytical and other instruments, laboratory equipment, software, consumables, reagents, instrument systems, chemicals, supplies, and services under the Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, and Unity Lab Services brands worldwide. ",https://en.wikipedia.org/wiki/File:Thermo_Fisher_Scientific_logo.svg,https://en.wikipedia.org/wiki/Thermo_Fisher_Scientific,US8835561023
Tiffany & Co,EQT-61796E,TIF,"Tiffany & Co, Tiffany's",727 Fifth Avenue New York NY 10022 United States,"Tiffany & Co. (known colloquially as Tiffany or Tiffany's) is an American luxury jewelry and specialty retailer. It sells jewelry, sterling silver, china, crystal, stationery, fragrances, water bottles, watches and personal accessories, as well as some leather goods.",https://en.wikipedia.org/wiki/File:Tiffany_%26_Co._wordmark_2003.svg,https://en.wikipedia.org/wiki/Tiffany_%26_Co.,US8865471085
TJX Companies Inc,EQT-CC67B1,TJX,TJX Companies Inc,770 Cochituate Road Framingham  MA 01701 United States,"The TJX Companies, Inc. (NYSE: TJX) is an American multinational off-price department store corporation. The TJX Companies, Inc. operates as an off-price apparel and home fashions retailer.",https://en.wikipedia.org/wiki/File:TJXLogo.svg,https://en.wikipedia.org/wiki/TJX_Companies,US8725401090
Torchmark Corporation,EQT-B1B314,TMK,Torchmark Corporation,3700 South Stonebridge Drive Post Office Box 8080 McKinney  TX 75070United States,"Torchmark Corporation,  is a financial services holding company listed on the New York Stock Exchange which operates through its wholly owned subsidiaries providing life insurance, annuity, and supplemental health insurance products. Torchmark Corporation markets insurance products using multiple distribution channels, which include direct response, exclusive Agency, and independent systems.",https://en.wikipedia.org/wiki/File:Torchmark_Logo.png,https://en.wikipedia.org/wiki/Torchmark,US8910271043
Total System Services Inc,EQT-EFA090,TSS,"Total System Services Inc, TSYS",One TSYS Way Columbus  GA 31901 United States,"Total System Services (commonly referred to as TSYS) is a United States credit card processor, merchant acquirer and bank credit card issuer. TSYS provides payment processing, merchant, and related payment services to financial and nonfinancial institutions in the United States, Europe, Canada, Mexico, and internationally.",https://en.wikipedia.org/wiki/File:TSYS_logo.svg,https://en.wikipedia.org/wiki/TSYS,US8919061098
Tractor Supply Company,EQT-09A94B,TSCO,"Tractor Supply Company, TSCO",5401 Virginia Way Brentwood TN 37027 United States,"Tractor Supply Company operates rural lifestyle retail stores.The company offers a selection of merchandise, including equine, livestock, pet, and small animal products necessary for their health, care, growth, and containment; hardware, truck, towing, and tool products.",https://en.wikipedia.org/wiki/File:Tractor_Supply_Company_logo.png,https://en.wikipedia.org/wiki/Tractor_Supply_Company,US8923561067
TransDigm Group Inc,EQT-CFB1A7,TDG,TransDigm Group,The Tower at Erieview Suite 3000 1301 East 9th Street Cleveland OH 44114 United States,"TransDigm Group Incorporated develops, distributes and manufactures commercial and military aerospace components such as mechanical actuators and ignition systems.",https://en.wikipedia.org/wiki/File:Transdigm_Group_Logo.png,https://en.wikipedia.org/wiki/TransDigm_Group,US8936411003
TripAdvisor Inc,EQT-CBE398,TRIP,TripAdvisor Inc,400 1st Avenue Needham MA 02494 United States,"TripAdvisor, Inc. operates as an online travel company. It operates in two segments, Hotel and Non-Hotel. The company operates TripAdvisor-branded Websites, including tripadvisor.com",https://en.wikipedia.org/wiki/File:TripAdvisor_logo.svg,https://en.wikipedia.org/wiki/TripAdvisor,US8969452015
Twitter Inc,EQT-83E62B,TWTR,Twitter Inc,"1355 Market Street Suite 900 San Francisco, CA 94103 United States","Twitter, Inc. provides online social networking and microblogging service. The Company offers users the ability to follow other users activity, read, and post tweets. Twitter serves customers worldwide.",https://en.wikipedia.org/wiki/File:Twitter_bird_logo_2012.svg,https://en.wikipedia.org/wiki/Twitter,US90184L1026
Tyson Foods Inc,EQT-29DE3B,TSN,Tyson Foods Inc,2200 West Don Tyson Parkway Springdale AR 72762 United States,"Tyson Foods, Inc. is an American multinational corporation.The company is the world's second largest processor and marketer of chicken, beef, and pork ",https://en.wikipedia.org/wiki/File:Tyson_Foods_logo.svg,https://en.wikipedia.org/wiki/Tyson_Foods,US9024941034
U.S. Bancorp,EQT-0BB27F,USB,"U.S. Bancorp, US Bancorp",800 Nicollet Mall Minneapolis  MN 55402 United States,"U.S. Bancorp, a financial services holding company, provides various financial services in the United States.",https://en.wikipedia.org/wiki/File:U.S._Bancorp_logo.svg,https://en.wikipedia.org/wiki/U.S._Bancorp,US9029733048
UDR Inc,EQT-0C2554,UDR,UDR Inc,1745 Shea Center Drive Suite 200 Highlands Ranch CO 80129 United States,"UDR, Inc. (NYSE: UDR), an S&P 500 company, is a leading multifamily real estate investment trust with a demonstrated performance history of delivering superior and dependable returns by successfully managing, buying, selling, developing and redeveloping attractive real estate properties in targeted U.S. markets. ",https://media.licdn.com/dms/image/C4D0BAQGMbxIaPQUrOg/company-logo_400_400/0?e=1565827200&v=beta&t=pJdml3jz-eX3ZOTioDzQzmlWjtJuzAJnLXTJZQ_uVcI,"https://en.wikipedia.org/wiki/UDR,_Inc.",US9026534019
